Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,community_district,council_district,census_tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
73219,110 THATFORD AVENUE APARTMENTS,06/29/2022,,1007042.0,110,THATFORD AVENUE,Brooklyn,11212.0,3035227501.0,3425917.0,316,41,000906,BK1602,40.669102,-73.909628,40.66902,-73.909967,,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,3,3,1,0,0,0,0,7,0,7,23
73220,664-667 NEW YORK AVENUE,06/29/2022,11/22/2022,970788.0,664,NEW YORK AVENUE,Brooklyn,11203.0,3048197501.0,3107423.0,309,40,000804,BK0902,40.657918,-73.947433,40.657644,-73.947606,11/22/2022,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,0,6,6,0,0,0,0,0,12,0,12,37
73221,THE MARATHON BUILDING - 31-07 38TH AVENUE,06/07/2022,08/21/2024,1007045.0,31-07,38 AVENUE,Queens,11101.0,4003730002.0,4436763.0,401,26,000051,QN0105,40.753713,-73.931866,40.753752,-73.931422,08/21/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,1,1,0,0,0,0,4,0,4,12
73222,"383 SOUTH 1ST STREET, 391 HOOPER STREET",06/21/2022,,976405.0,391,HOOPER STREET,Brooklyn,11211.0,3023990019.0,3335779.0,301,34,000513,BK0102,40.710425,-73.951929,40.710603,-73.951969,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
73223,2913 SNYDER AVENUE,08/23/2022,01/27/2023,1005038.0,2913,SNYDER AVENUE,Brooklyn,11226.0,3051080049.0,3428812.0,317,40,000824,BK1701,40.648886,-73.950392,40.64915,-73.949764,01/27/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,0,6,7,0,0,0,0,0,13,0,13,41
73224,101 VARET STREET APARTMENTS,07/18/2022,09/13/2023,386465.0,101,VARET STREET,Brooklyn,11206.0,3031060029.0,3071522.0,301,34,000491,BK0104,40.703174,-73.941371,40.703394,-73.941486,09/13/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,2,1,0,0,0,0,0,0,3,0,3,10
73225,25-79 31ST STREET APARTMENTS,06/14/2022,04/07/2023,1005543.0,25-79,31 STREET,Queens,11102.0,4006200004.0,4623168.0,401,22,006501,QN0103,40.769624,-73.918568,40.768527,-73.919324,04/07/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,23
73226,353 MILLER AVENUE,06/20/2022,02/24/2023,1005567.0,353,MILLER AVENUE,Brooklyn,11207.0,3040090015.0,3425941.0,305,42,001152,BK0502,40.672163,-73.891095,40.672181,-73.890813,02/24/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15
73227,110 WEST 123RD STREET APARTMENTS,06/20/2022,07/18/2023,1004683.0,110,WEST 123 STREET,Manhattan,10027.0,1019070040.0,1057739.0,110,9,000222,MN1001,40.806744,-73.947102,40.806604,-73.947352,07/18/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,6
73228,2069 HONEYWELL AVENUE,08/30/2022,01/30/2023,1005141.0,2069,HONEYWELL AVENUE,Bronx,10460.0,2031230068.0,2013155.0,206,15,000363,BX0601,40.844453,-73.882894,40.844371,-73.883374,01/30/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,16,0,0,10,5,1,0,0,0,0,16,0,16,51
73229,COMUNILIFE. 2444 TIEBOUT AVENUE,05/03/2024,,1010075.0,2444,TIEBOUT AVENUE,Bronx,10458.0,2030220054.0,2000000.0,205,15,039902,BX0503,40.860335,-73.895537,40.860239,-73.89523,,New Construction,No,Prevailing Wage,82,0,0,0,0,1,68,15,0,0,0,0,0,0,83,0,83,83
73230,576 LENOX ROAD APARTMENTS,10/25/2022,11/26/2024,324196.0,576,LENOX ROAD,Brooklyn,11203.0,3048620004.0,3108299.0,317,40,000814,BK1703,40.654815,-73.939031,40.654609,-73.93893,11/26/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
73232,195 HERZL STREET APARTMENTS,09/01/2022,08/18/2023,311808.0,195,HERZL STREET,Brooklyn,11212.0,3035390005.0,3428689.0,316,41,000902,BK1602,40.665383,-73.914496,40.66537,-73.914207,08/18/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
73233,1376 DEKALB AVENUE APARTMENTS,07/28/2022,07/17/2023,1006418.0,1376,DEKALB AVENUE,Brooklyn,11221.0,3032450027.0,3429016.0,304,37,000421,BK0401,40.699242,-73.924197,40.699118,-73.923977,07/17/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
73234,21 MESEROLE STREET,09/07/2022,11/27/2024,939724.0,21,MESEROLE STREET,Brooklyn,11206.0,3030400044.0,3427297.0,301,34,000511,BK0104,40.707493,-73.949518,40.707687,-73.949659,11/27/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,7,1,0,0,0,0,0,8,0,8,24
73235,46 STOCKHOLM STREET,10/31/2022,07/11/2023,377737.0,46,STOCKHOLM STREET,Brooklyn,11221.0,3032540011.0,3428829.0,304,34,000421,BK0401,40.696204,-73.926003,40.695897,-73.925968,07/11/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
73236,363 EAST 145TH STREET,10/31/2022,09/26/2023,63408.0,363,EAST 145 STREET,Bronx,10454.0,2023070030.0,2000667.0,201,8,000043,BX0101,40.813975,-73.920721,40.814068,-73.920374,09/26/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
73237,124 WITHERS STREET,10/24/2022,04/04/2024,397565.0,124,WITHERS STREET,Brooklyn,11211.0,3027430020.0,3068278.0,301,34,000501,BK0104,40.717139,-73.947101,40.716928,-73.947058,04/04/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,14
73238,4180 CARPENTER AVENUE,08/22/2022,,55194.0,4178,CARPENTER AVENUE,Bronx,10466.0,2048350045.0,2000000.0,212,11,000420,BX1203,40.893783,-73.860544,40.893731,-73.860099,,New Construction,No,Non Prevailing Wage,0,0,0,0,28,0,1,23,4,0,0,0,0,0,28,0,28,92
73239,3745 RIVERDALE AVENUE,08/29/2022,,106852.0,3741,RIVERDALE AVENUE,Bronx,10463.0,2057960127.0,2000000.0,208,11,000295,BX0803,40.887713,-73.907338,40.887579,-73.907975,,New Construction,No,Non Prevailing Wage,0,0,0,0,27,0,6,7,14,0,0,0,0,0,27,0,27,89
73240,26-41 3RD STREET,10/25/2022,11/02/2023,399231.0,26-35,3 STREET,Queens,11102.0,4009107502.0,4623290.0,401,22,000087,QN0102,40.77587,-73.933793,40.775198,-73.933884,11/02/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,18,0,2,12,4,0,0,0,0,0,18,0,18,60
73241,101-19 ROCKAWAY BEACH BOULEVARD,10/13/2022,,998462.0,101-19,ROCKAWAY BEACH BOULEVARD,Queens,11694.0,4161740023.0,4303810.0,414,32,094201,QN1402,40.583447,-73.821947,40.583164,-73.821994,,New Construction,No,Non Prevailing Wage,0,0,0,0,18,0,4,11,3,0,0,0,0,0,18,0,18,60
73242,2438 LYVERE STREET,11/01/2022,07/24/2024,979527.0,2438,LYVERE STREET,Bronx,10461.0,2039970046.0,2042240.0,210,18,000204,BX1001,40.842175,-73.852195,40.842065,-73.851614,07/24/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,2,11,1,0,0,0,0,0,14,0,14,45
73243,3168 VILLA AVENUE,10/19/2022,12/22/2023,117815.0,3168,VILLA AVENUE,Bronx,10468.0,2033110032.0,2129109.0,207,11,000411,BX0702,40.876331,-73.886974,40.876164,-73.886765,12/22/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,8,5,1,0,0,0,0,0,14,0,14,44
73244,1477 GREENE AVENUE APARTMENT,05/24/2022,06/13/2023,1006350.0,1477,GREENE AVENUE,Brooklyn,11237.0,3032910038.0,3421819.0,304,37,000443,BK0401,40.702787,-73.914859,40.702971,-73.915017,06/13/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
73245,2586 BAINBRIDGE AVENUE,09/20/2022,,46635.0,2586,BAINBRIDGE AVENUE,Bronx,10458.0,2032860038.0,2129636.0,207,15,039901,BX0701,40.863582,-73.892672,40.863694,-73.892299,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,10,32
73246,1215 FULTON STREET,12/07/2022,08/28/2024,1009578.0,1215,FULTON AVENUE,Bronx,10456.0,2026090033.0,2130365.0,203,16,000145,BX0302,40.830338,-73.904712,40.830574,-73.904939,08/28/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,3,5,0,0,0,0,0,10,0,10,31
73247,82 4TH AVENUE,10/25/2022,09/12/2023,129636.0,82,4 AVENUE,Brooklyn,11217.0,3003890041.0,3429634.0,302,39,000127,BK0601,40.682028,-73.979936,40.682148,-73.980246,09/12/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,9,28
73248,3321 GLENWOOD ROAD APARTMENTS,12/14/2022,06/21/2023,1006823.0,3321,GLENWOOD ROAD,Brooklyn,11210.0,3050080001.0,3429240.0,317,45,000784,BK1702,40.634202,-73.944598,40.634482,-73.944112,06/21/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,5,4,0,0,0,0,0,9,0,9,27
73249,828 NEW YORK AVENUE,10/28/2022,04/04/2024,344032.0,828,NEW YORK AVENUE,Brooklyn,11203.0,3048530060.0,3425679.0,317,40,000818,BK1701,40.653529,-73.946961,40.653548,-73.947296,04/04/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0,8,24
73250,133-28 220 STREET APARTMENTS,08/18/2022,,1007110.0,133-28,220 STREET,Queens,11413.0,4129580112.0,4623562.0,413,31,000626,QN1305,40.679414,-73.748859,40.679508,-73.749115,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
73252,451 10TH AVENUE,11/03/2022,12/17/2024,5064.0,451,10 AVENUE,Manhattan,10018.0,1007077501.0,1091604.0,104,3,009903,MN0401,40.755303,-73.998636,40.755619,-73.998892,12/17/2024,New Construction,No,Non Prevailing Wage,0,54,54,27,0,0,64,60,11,0,0,0,0,0,135,0,135,532
73256,CONFIDENTIAL,07/28/2023,12/06/2023,,----,----,Queens,,,,410,28,,,,,,,12/06/2023,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
73260,CONFIDENTIAL,12/30/2022,,,----,----,Brooklyn,,,,317,45,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73264,885 CAULDWELL AVENUE,08/18/2022,,55860.0,885,CAULDWELL AVENUE,Bronx,10456.0,2026270050.0,2004474.0,203,17,018502,BX0301,40.822427,-73.907238,40.822408,-73.907541,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,0,2,0,0,0,0,3,0,3,10
73265,90 LIBERTY AVENUE,09/06/2022,09/12/2024,1007093.0,90,LIBERTY AVENUE,Brooklyn,11212.0,3036920016.0,3425974.0,316,37,000908,BK1602,40.672781,-73.90737,40.672685,-73.907305,09/12/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
73268,1050 BEDFORD AVENUE APARTMENTS,07/18/2022,,205467.0,1050,BEDFORD AVENUE,Brooklyn,11205.0,3019500036.0,3055688.0,303,36,000233,BK0301,40.68905,-73.955053,40.689014,-73.955341,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,9
73269,1200 & 1202 DECATUR STREET,09/06/2022,01/30/2023,1004660.0,1200,DECATUR STREET,Brooklyn,11207.0,3034350013.0,3079741.0,304,37,000411,BK0402,40.688964,-73.90734,40.688799,-73.907164,01/30/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,8
73269,1200 & 1202 DECATUR STREET,09/06/2022,01/30/2023,1004684.0,1202,DECATUR STREET,Brooklyn,11207.0,3034350015.0,3326359.0,304,37,000411,BK0402,40.688997,-73.907308,40.688854,-73.90711,01/30/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,8
73270,308 LINDEN BOULEVARD,09/20/2022,08/11/2023,1006273.0,308,LINDEN BOULEVARD,Brooklyn,11226.0,3048680039.0,3429121.0,317,40,000818,BK1701,40.652731,-73.947967,40.652407,-73.947837,08/11/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,4,0,2,0,0,0,0,0,6,0,6,18
73271,180 THROOP AVENUE APARTMENTS,08/17/2022,10/17/2023,979661.0,180,THROOP AVENUE,Brooklyn,11206.0,3017320019.0,3428572.0,303,36,000257,BK0301,40.698858,-73.944087,40.69871,-73.944379,10/17/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,10,33
73272,303 POWELL STREET,09/08/2022,05/31/2024,354724.0,303,POWELL STREET,Brooklyn,11212.0,3037630006.0,3084226.0,316,42,000910,BK1602,40.667082,-73.903301,40.667071,-73.90298,05/31/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,7,22
73273,2001 NOSTRAND AVENUE,08/24/2022,03/28/2023,1006311.0,2001,NOSTRAND AVENUE,Brooklyn,11210.0,3049947501.0,3426361.0,317,45,078802,BK1702,40.63691,-73.948073,40.636726,-73.947745,03/28/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,16,0,0,11,5,0,0,0,0,0,16,0,16,53
73274,99-45 66TH AVENUE,09/08/2022,08/07/2024,458509.0,99-45,66 AVENUE,Queens,11374.0,4021160057.0,4050958.0,406,29,071304,QN0602,40.728445,-73.854439,40.728995,-73.853356,08/07/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,12
73275,319 LENOX ROAD APARTMENTS,10/07/2022,09/26/2023,1006084.0,319,LENOX ROAD,Brooklyn,11226.0,3048370084.0,3107783.0,317,40,000818,BK1701,40.654235,-73.948741,40.654576,-73.948874,09/26/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,4,5,0,0,0,0,0,0,9,0,9,28
73276,1075-1079 LAFAYETTE AVENUE,08/22/2022,,321973.0,1075,LAFAYETTE AVENUE,Brooklyn,11221.0,3016080045.0,3043498.0,303,36,000289,BK0302,40.69244,-73.929123,40.692668,-73.929091,,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,1,0,6,0,0,0,0,0,7,0,7,22
73277,221 EAST 117TH STREET APARTMENTS,06/16/2022,08/01/2024,19849.0,221,EAST 117 STREET,Manhattan,10035.0,1016670011.0,1091581.0,111,8,000188,MN1102,40.798358,-73.93886,40.798396,-73.938401,08/01/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,12
73278,1446 BRYANT AVENUE,06/03/2022,08/02/2023,53649.0,1446,BRYANT AVENUE,Bronx,10459.0,2029990022.0,2000000.0,203,17,000123,BX0303,40.831141,-73.888283,40.831149,-73.88798,08/02/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,9
73279,3421 GLENWOOD ROAD,08/24/2022,08/03/2023,1004904.0,3421,GLENWOOD ROAD,Brooklyn,11210.0,3050090001.0,3114102.0,317,45,000784,BK1702,40.634262,-73.94364,40.634544,-73.943178,08/03/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,0,6,0,6,19
73280,35-64 85TH STREET,08/31/2022,,424629.0,84-11,37 AVENUE,Queens,11372.0,4014580035.0,4541460.0,403,25,000281,QN0301,40.749971,-73.882244,40.750245,-73.881846,,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,2,5,5,0,0,0,0,0,12,0,12,40
73281,1661 SUMMERFIELD AVENUE,09/28/2022,01/31/2023,1004947.0,16-61,SUMMERFIELD STREET,Queens,11385.0,4035540061.0,4623327.0,405,34,000559,QN0502,40.695884,-73.901359,40.696304,-73.901272,01/31/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,7,2,0,0,0,0,0,9,0,9,28
73283,188-11 HILLSIDE AVENUE,08/10/2022,,663635.0,188-11,HILLSIDE AVENUE,Queens,11423.0,4104990092.0,4223680.0,408,23,047801,QN0804,40.715188,-73.773394,40.715539,-73.773202,,New Construction,No,Non Prevailing Wage,0,0,0,0,31,0,7,15,9,0,0,0,0,0,31,0,31,101
73284,CONFIDENTIAL,07/28/2023,04/25/2024,,----,----,Brooklyn,,,,318,46,,,,,,,04/25/2024,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
73285,1988 ANTHONY AVENUE,06/30/2022,03/31/2023,1003768.0,1988,ANTHONY AVENUE,Bronx,10457.0,2028140055.0,2130386.0,205,15,000381,BX0502,40.850968,-73.902831,40.850729,-73.902438,03/31/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,67,0,19,34,14,0,0,0,0,0,67,0,67,68
73286,82 MILFORD STREET,08/30/2022,10/24/2022,1004945.0,82,MILFORD STREET,Brooklyn,11208.0,3039760065.0,3088470.0,305,37,001192,BK0502,40.677916,-73.87794,40.677746,-73.878179,10/24/2022,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,7
73287,2189 ARTHUR AVENUE APARTMENTS,09/01/2022,06/09/2023,1005079.0,2189,ARTHUR AVENUE,Bronx,10457.0,2030630058.0,2130666.0,206,15,037504,BX0602,40.852066,-73.890005,40.851932,-73.89028,06/09/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,24,0,0,13,10,1,0,0,0,0,24,0,24,25
73288,2427 DEAN STREET APARTMENTS,03/16/2022,,231227.0,2427,DEAN STREET,Brooklyn,11233.0,3014430044.0,3038792.0,316,37,036502,BK1601,40.674545,-73.907021,40.674767,-73.906902,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,4,0,1,0,0,0,0,6,0,6,7
73289,1503 MORRIS AVENUE,09/07/2022,06/07/2023,97396.0,1503,MORRIS AVENUE,Bronx,10457.0,2028200062.0,2007846.0,204,16,000225,BX0403,40.841096,-73.909499,40.841162,-73.909767,06/07/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,19,0,16,3,0,0,0,0,0,0,19,0,19,20
73290,3923 CARPENTER AVENUE APARTMENTS,08/30/2022,07/11/2023,1006089.0,3923,CARPENTER AVENUE,Bronx,10466.0,2048190013.0,2130529.0,212,12,000394,BX1201,40.88742,-73.864069,40.887404,-73.86438,07/11/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,26,0,9,11,6,0,0,0,0,0,26,0,26,27
73291,43-17 & 43-19 108TH STREET APARTMENTS,08/09/2022,06/30/2023,994592.0,108-03,44 AVENUE,Queens,11368.0,4019990066.0,4000000.0,404,21,040101,QN0402,40.748207,-73.856958,40.74823,-73.857243,06/30/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
73292,364 AND 366 EAST 184 STREET,09/21/2022,03/29/2023,999169.0,364,EAST 184 STREET,Bronx,10458.0,2031430283.0,2013339.0,205,15,038303,BX0503,40.857596,-73.895653,40.85767,-73.895892,03/29/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,5,0,0,0,0,0,0,6,0,6,10
73292,364 AND 366 EAST 184 STREET,09/21/2022,03/29/2023,1006037.0,366,EAST 184 STREET,Bronx,10458.0,2031430284.0,2130586.0,205,15,038303,BX0503,40.857558,-73.895678,40.857621,-73.895928,01/31/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,5,0,0,0,0,0,0,6,0,6,10
73293,103 SCHENECTADY AVENUE,07/14/2022,02/01/2023,367293.0,103,SCHENECTADY AVENUE,Brooklyn,11213.0,3013480006.0,3429081.0,308,36,000309,BK0802,40.67567,-73.933244,40.675615,-73.932955,02/01/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
73294,433 VERMONT STREET APARTMENTS,11/01/2022,02/01/2023,386731.0,433,VERMONT STREET,Brooklyn,11207.0,3037740114.0,3330434.0,305,42,001158,BK0502,40.668887,-73.893104,40.669016,-73.892859,02/01/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,3,5,0,0,0,0,0,8,0,8,11
73295,370 EAST 158 STREET,09/22/2022,05/08/2023,1005822.0,370,EAST 158 STREET,Bronx,10451.0,2024040012.0,2129142.0,201,17,000069,BX0102,40.822607,-73.915869,40.822425,-73.915952,05/08/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,0,11,0,0,0,0,0,0,11,0,11,12
73296,61 THOMPSON STREET,12/07/2022,07/24/2024,988134.0,61,THOMPSON STREET,Staten Island,10304.0,5005240039.0,5174441.0,501,49,000027,SI0102,40.625934,-74.076127,40.626115,-74.076192,07/24/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,8,0,1,0,0,0,0,9,0,9,10
73297,1804 PALISADE PLACE APARTMENTS,09/06/2022,01/13/2023,1004740.0,1804,PALISADE PLACE,Bronx,10453.0,2028770547.0,2130374.0,205,14,020502,BX0501,40.851933,-73.918268,40.852067,-73.918087,01/13/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,8
73298,51 EAST 51 STREET,09/12/2022,12/12/2022,1005179.0,51,EAST 51 STREET,Brooklyn,11203.0,3045920129.0,3426581.0,317,41,088002,BK1703,40.661041,-73.930346,40.660942,-73.930058,12/12/2022,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,7
73299,104-08 NORTHERN BOULEVARD,11/28/2022,11/22/2024,684494.0,104-08,NORTHERN BOULEVARD,Queens,11368.0,4017190003.0,4042651.0,403,21,000379,QN0303,40.757691,-73.864432,40.757417,-73.864299,11/22/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
73300,25-15 36 STREET APARTMENTS,12/09/2022,06/05/2024,972645.0,25-15,36 STREET,Queens,11103.0,4006520035.0,4010087.0,401,22,006502,QN0103,40.768899,-73.914222,40.768833,-73.913948,06/05/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,7
73303,2733 EAST 12TH STREET,08/10/2022,09/22/2023,370325.0,3188,SHORE PARKWAY,Brooklyn,11235.0,3087640004.0,3246944.0,315,48,000608,BK1503,40.58476,-73.957229,40.584573,-73.957031,09/22/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,2,9,3,0,0,0,0,0,14,0,14,45
73305,2057 STRAUSS STREET,08/04/2022,02/07/2024,378166.0,2057,STRAUSS STREET,Brooklyn,11212.0,3035550007.0,3429436.0,316,41,000898,BK1602,40.663786,-73.915042,40.663773,-73.914761,02/07/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,9
73306,571 OCEAN PARKWAY APARTMENTS,09/22/2022,07/19/2023,348602.0,571,OCEAN PARKWAY,Brooklyn,11218.0,3054000072.0,3428970.0,312,40,000484,BK1203,40.634605,-73.972434,40.634459,-73.971782,07/19/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,9,29
73307,2117 BATHGATE AVENUE,09/06/2022,05/07/2024,1007119.0,2117,BATHGATE AVENUE,Bronx,10457.0,2030470019.0,2000000.0,206,15,000395,BX0602,40.851395,-73.894618,40.851568,-73.894856,05/07/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,1,0,0,0,0,0,0,4,0,4,12
73308,598 EAGLE AVENUE,10/25/2022,09/07/2023,1007123.0,598,EAGLE AVENUE,Bronx,10455.0,2026230021.0,2129315.0,201,17,000073,BX0102,40.81533,-73.911286,40.815195,-73.911041,09/07/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,0,1,0,0,0,0,0,4,0,4,13
73309,4023 10TH AVENUE,10/25/2022,,982307.0,4023,10 AVENUE,Brooklyn,11219.0,3055870002.0,3426644.0,312,38,000110,BK1201,40.643885,-73.993658,40.643471,-73.993737,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
73310,727 DEKALB AVENUE,11/17/2022,,1007122.0,727,DEKALB AVENUE,Brooklyn,11216.0,3017750059.0,3428941.0,303,36,000261,BK0301,40.691882,-73.94706,40.692096,-73.947107,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10
73311,3029 AND 3031 BRONXWOOD AVENUE,11/28/2022,08/01/2024,52399.0,3031,BRONXWOOD AVENUE,Bronx,10469.0,2045730038.0,2055725.0,212,12,000340,BX1104,40.870087,-73.861429,40.870639,-73.861685,08/01/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,8
73311,3029 AND 3031 BRONXWOOD AVENUE,11/28/2022,08/01/2024,1007120.0,3029,BRONXWOOD AVENUE,Bronx,10469.0,2045730138.0,2130396.0,212,12,000340,BX1104,40.870068,-73.861429,40.87057,-73.861764,08/01/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
73312,28-15 35TH STREET,11/29/2022,07/13/2023,422857.0,28-15,35 STREET,Queens,11103.0,4006290015.0,4623972.0,401,22,006502,QN0103,40.766727,-73.917091,40.766475,-73.916951,07/13/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,20
73313,422 EAST 31 STREET,12/01/2022,07/15/2024,256929.0,422,EAST 31 STREET,Brooklyn,11226.0,3049640016.0,3428876.0,317,45,000828,BK1701,40.640426,-73.947494,40.640451,-73.947778,07/15/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
73314,25-56 97 STREET APARTMENTS,12/09/2022,11/28/2023,1006526.0,25-56,97 STREET,Queens,11369.0,4013700038.0,4032662.0,403,21,000361,QN0302,40.76291,-73.872417,40.762908,-73.872767,11/28/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
